Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000184307,ZDHHC23,Gene Expression,-0.0006433769764527361,0.9991656810406722,0.9995531355292933,192,0.16154090744711835,117
ENSG00000133636,NTS,Gene Expression,-0.0006439219177222204,0.9988384520262412,0.9995258408508338,2,0.0006089813128277116,2
ENSG00000157617,C2CD2,Gene Expression,-0.0006442048751257553,0.9992671280426442,0.9995795943115756,532,0.2419723206881511,314
ENSG00000242866,STRC,Gene Expression,-0.0006496161064847774,0.9997614229410998,0.9998616235963074,28,0.014268487153211884,24
ENSG00000173705,SUSD5,Gene Expression,-0.0006505155590937539,0.9937928046774649,0.9962842940028863,1,0.00031094558102214557,1
ENSG00000102466,FGF14,Gene Expression,-0.0006505155590937539,0.9937928046774649,0.9962842940028863,1,0.00031094558102214557,1
ENSG00000176769,TCERG1L,Gene Expression,-0.0006522460327457218,0.9999535967187595,0.9999535967187595,9,0.007725653382228654,5
ENSG00000261649,GOLGA6L7,Gene Expression,-0.0006533672213681706,0.9933331604849696,0.9960284763540491,1,0.000329067601836484,1
ENSG00000185523,SPATA45,Gene Expression,-0.0006533749100134195,0.9997991127101806,0.9998616235963074,12,0.005571635636562126,7
ENSG00000171798,KNDC1,Gene Expression,-0.0006565940740803756,0.9995254070737092,0.9997129118399186,66,0.048076499060963125,39
ENSG00000177303,CASKIN2,Gene Expression,-0.0006583685958069471,0.9993808807045652,0.9996308665417748,354,0.17930314756957813,228
ENSG00000122787,AKR1D1,Gene Expression,-0.0006585713133865448,0.9698457603885605,0.9782861157479362,1,0.0003938428212898418,1
ENSG00000213221,DNLZ,Gene Expression,-0.0006603258788283316,0.9991781859317206,0.9995531355292933,106,0.05245552934530009,72
ENSG00000186862,PDZD7,Gene Expression,-0.000660472470656057,0.9991580314784982,0.9995531355292933,62,0.024474791884408053,44
ENSG00000171132,PRKCE,Gene Expression,-0.0006611848024817583,0.9991129387433336,0.9995531355292933,668,0.3736703845563006,384
ENSG00000169860,P2RY1,Gene Expression,-0.00066175988489413,0.9990488601002206,0.9995531355292933,120,0.05734972574361445,87
ENSG00000186442,KRT3,Gene Expression,-0.000663474005130555,0.9477421999227944,0.9621794025874386,1,0.00012646356998164614,1
ENSG00000175785,PRIMA1,Gene Expression,-0.000663474005130555,0.9477421999227944,0.9621794025874386,1,0.00012646356998164614,1
ENSG00000135973,GPR45,Gene Expression,-0.0006636625042452278,0.9468930535650948,0.9617251104954038,1,0.0016753245816543193,1
ENSG00000258083,OR9A4,Gene Expression,-0.0006661846578766273,0.9355375004421531,0.9533085090494702,3,0.0008580752546434084,1
ENSG00000174791,RIN1,Gene Expression,-0.0006671895375587285,0.9983559725846602,0.9991680503999275,10,0.002613135228825011,7
ENSG00000154646,TMPRSS15,Gene Expression,-0.0006691849179749133,0.9220466049792262,0.9431406626143399,1,0.00017798542613174529,1
ENSG00000182747,SLC35D3,Gene Expression,-0.0006691849179749133,0.9220466049792262,0.9431406626143399,1,0.00017798542613174529,1
ENSG00000174990,CA5A,Gene Expression,-0.0006706909859969113,0.9152826575251579,0.9381610406875828,2,0.001268402942664583,1
ENSG00000116690,PRG4,Gene Expression,-0.0006714306309183051,0.9980835363988438,0.9990829316414986,55,0.01853481508413658,40
ENSG00000284042,TAF11L6,Gene Expression,-0.000671815262410165,0.9102373543886412,0.9349251494190653,1,0.0003449837122125674,1
ENSG00000120784,ZFP30,Gene Expression,-0.0006733135635573729,0.997935629969621,0.9989973965054505,239,0.12484181997894625,146
ENSG00000121743,GJA3,Gene Expression,-0.0006741403173729534,0.8998151393930652,0.9278418270554337,1,0.00038443738983359423,1
ENSG00000130224,LRCH2,Gene Expression,-0.0006742236275599072,0.9971349904638239,0.9983833597789585,18,0.016499685511947124,16
ENSG00000070985,TRPM5,Gene Expression,-0.0006776810615176453,0.8839772402670614,0.9235843757363812,1,0.00027650485266199565,1
ENSG00000048540,LMO3,Gene Expression,-0.0006787391033284512,0.8792532647541681,0.9231106353036052,3,0.0060677548543445455,1
ENSG00000221986,MYBPHL,Gene Expression,-0.0006795833457760949,0.8754869391762503,0.9210954148604962,2,0.00046913243436480533,1
ENSG00000185737,NRG3,Gene Expression,-0.0006795833457760999,0.8754869391761045,0.9210954148604962,4,0.0009382648687296107,1
ENSG00000162594,IL23R,Gene Expression,-0.0006797610737694794,0.8746944171735485,0.9208399835859469,5,0.0036097440615430517,1
ENSG00000262179,MYMX,Gene Expression,-0.0006807822381003726,0.9945322841402788,0.996762529982339,4,0.0012508492099664265,2
ENSG00000188937,NYX,Gene Expression,-0.0006817526786997948,0.8658222585715578,0.9156249273290623,1,0.0001945878216094429,1
ENSG00000180660,MAB21L1,Gene Expression,-0.000683479386046001,0.8581437800702606,0.910212848953834,1,0.011228117144854461,1
ENSG00000124721,DNAH8,Gene Expression,-0.0006852958307814711,0.8500807219475245,0.9046600896573954,1,0.001124351922598595,1
ENSG00000005175,RPAP3,Gene Expression,-0.0006856979551236347,0.9967384532892585,0.998173776631711,331,0.14430985431179594,203
ENSG00000172538,FAM170B,Gene Expression,-0.0006877095923201582,0.9877774559794563,0.9922439495315836,2,0.005844528526074989,2
ENSG00000159882,ZNF230,Gene Expression,-0.0006881891860850756,0.9948930160155075,0.996762529982339,8,0.002303861943956597,4
ENSG00000170178,HOXD12,Gene Expression,-0.0006884611820286871,0.8360678504505039,0.8964875824868144,1,0.0002424350057650171,1
ENSG00000010282,HHATL,Gene Expression,-0.0006911235044354458,0.8243218237603769,0.8908653104456724,1,0.0003608949372162805,1
ENSG00000253117,OC90,Gene Expression,-0.0006931078045673264,0.815592561330373,0.8857552293915885,1,0.0006810573756330499,1
ENSG00000183654,MARCH11,Gene Expression,-0.0006944285787261472,0.8097948483446658,0.8808942192106182,1,0.017501477969559625,1
ENSG00000150681,RGS18,Gene Expression,-0.0006958915168202239,0.8033852624529587,0.8762353092679036,1,0.00023319812743355562,1
ENSG00000169618,PROKR1,Gene Expression,-0.0006958915168202239,0.8033852624529587,0.8762353092679036,1,0.00023319812743355562,1
ENSG00000179046,TRIML2,Gene Expression,-0.0006968825221877824,0.7990508322560598,0.8730066982196499,3,0.004643923804953971,1
ENSG00000149021,SCGB1A1,Gene Expression,-0.0006968825221877849,0.7990508322556945,0.8730066982196499,1,0.0015479746016513235,1
ENSG00000175985,PLEKHD1,Gene Expression,-0.0006981485390322843,0.9951965416270706,0.9969712873382087,33,0.018012981688590526,26
ENSG00000172179,PRL,Gene Expression,-0.0007010331146059405,0.780965733636368,0.8595298224395311,1,0.0013518183918214003,1
ENSG00000169126,ARMC4,Gene Expression,-0.0007015411941919259,0.9548944929757467,0.9668019632325021,2,0.0021901267619038973,2
ENSG00000167769,ACER1,Gene Expression,-0.0007018777173996422,0.9909944883042522,0.9947258763995301,2,0.0007192933420054197,2
ENSG00000198182,ZNF607,Gene Expression,-0.0007024728828301008,0.9946867529490764,0.996762529982339,9,0.0024433734792497445,7
ENSG00000158683,PKD1L1,Gene Expression,-0.000703622824229438,0.9948530472142261,0.996762529982339,43,0.017422826941909473,32
ENSG00000019991,HGF,Gene Expression,-0.0007038053533805384,0.9948259273746936,0.996762529982339,29,0.008986582179984106,17
ENSG00000285938,AC072022.2,Gene Expression,-0.0007047794440847488,0.7647429197706399,0.8488004303470533,2,0.0009373260226704634,1
ENSG00000186474,KLK12,Gene Expression,-0.0007057423710239662,0.7605894433170663,0.8455986755999497,3,0.0009035579464334606,1
ENSG00000187783,TMEM72,Gene Expression,-0.0007059050747758437,0.9934336675098238,0.9960491137603981,12,0.0027237958348758726,5
ENSG00000197563,PIGN,Gene Expression,-0.0007062341603478106,0.9947963906271318,0.996762529982339,408,0.16030250206449695,238
ENSG00000173467,AGR3,Gene Expression,-0.0007076835483340129,0.9911870659758772,0.994856747005783,2,0.0022662801111665793,2
ENSG00000106013,ANKRD7,Gene Expression,-0.0007079531769986139,0.9915024060187337,0.9951053691710418,12,0.005154207822541243,9
ENSG00000117477,CCDC181,Gene Expression,-0.0007083371759452633,0.7494316568421853,0.8366831403078631,1,0.000787244326788259,1
ENSG00000171014,OR4D5,Gene Expression,-0.0007087882230778844,0.7474973972537329,0.8351563567711854,1,0.009586579550577495,1
ENSG00000171136,RLN3,Gene Expression,-0.0007107548095878713,0.7390826455221755,0.8284251517258022,1,8.012766080302161e-05,1
ENSG00000181963,OR52K2,Gene Expression,-0.0007111517635417946,0.7373878804091627,0.8271631353632484,1,0.000916068791924421,1
ENSG00000135175,OCM2,Gene Expression,-0.0007111517635417946,0.7373878804091627,0.8271631353632484,1,0.000916068791924421,1
ENSG00000178772,CPN2,Gene Expression,-0.0007111517635417946,0.7373878804091627,0.8271631353632484,1,0.000916068791924421,1
ENSG00000141579,ZNF750,Gene Expression,-0.0007113915997949253,0.9821646859898423,0.9877549410822928,7,0.01169482986207774,5
ENSG00000163586,FABP1,Gene Expression,-0.0007113921962261116,0.7363619910724254,0.8266500594612187,2,0.0013431422393680881,1
ENSG00000196391,ZNF774,Gene Expression,-0.0007115295985239319,0.9942329969931549,0.9965382119880632,164,0.08304299775314243,106
ENSG00000121742,GJB6,Gene Expression,-0.0007120837799935759,0.7334137342329646,0.8244397131953243,1,0.0003691020196222046,1
ENSG00000100433,KCNK10,Gene Expression,-0.0007124214139516995,0.7319758074711571,0.8234599128218566,1,0.0001160460442541413,1
ENSG00000144644,GADL1,Gene Expression,-0.0007124214139517046,0.7319758074710323,0.8234599128218566,2,0.0002320920885082826,1
ENSG00000132554,RGS22,Gene Expression,-0.0007124623703705984,0.7318014447822707,0.823395071516089,1,0.0007380932477031749,1
ENSG00000143171,RXRG,Gene Expression,-0.0007126276293802145,0.7310980326872136,0.8228775619472227,2,0.009619394248305633,1
ENSG00000109625,CPZ,Gene Expression,-0.0007132241858205538,0.9928936429637166,0.9958197779787213,17,0.008016820687843582,13
ENSG00000102924,CBLN1,Gene Expression,-0.0007134906076696953,0.9932032577117409,0.9960053985642192,7,0.0027153017026783225,7
ENSG00000188585,CLEC20A,Gene Expression,-0.0007161563996742113,0.7161329068660924,0.810998714622143,2,0.0036141211166241076,1
ENSG00000119608,PROX2,Gene Expression,-0.0007170414197550785,0.9917259136227391,0.9951553217775905,21,0.007239649869135682,12
ENSG00000142973,CYP4B1,Gene Expression,-0.0007181571989643995,0.988575626183594,0.9928220295823366,2,0.000482259452920357,2
ENSG00000167139,TBC1D21,Gene Expression,-0.0007205068951492574,0.697832488458799,0.7954554342145446,1,0.0006204788429783314,1
ENSG00000183313,OR52L1,Gene Expression,-0.0007205068951492574,0.697832488458799,0.7954554342145446,1,0.0006204788429783314,1
ENSG00000034239,EFCAB1,Gene Expression,-0.0007211209282512585,0.9832436829933991,0.9884147021099944,3,0.002134842886042292,3
ENSG00000174898,CATSPERD,Gene Expression,-0.0007211629031932164,0.6950878536542033,0.7930867455344671,1,0.0004665511155911445,1
ENSG00000101204,CHRNA4,Gene Expression,-0.0007232423863514444,0.6864141464139282,0.785743524790008,1,0.00028176436974024606,1
ENSG00000100554,ATP6V1D,Gene Expression,-0.0007233749497296242,0.9931339963509581,0.9959983868351354,342,0.15822562242464075,200
ENSG00000147206,NXF3,Gene Expression,-0.0007255527927944883,0.6768254863006959,0.7770487677326369,1,0.0002876562635303281,1
ENSG00000237988,OR2I1P,Gene Expression,-0.00072555341198654,0.6768229234503738,0.7770487677326369,1,0.00026182102959758586,1
ENSG00000092200,RPGRIP1,Gene Expression,-0.000725553411986543,0.6768229234505447,0.7770487677326369,2,0.00029476835947292343,1
ENSG00000128322,IGLL1,Gene Expression,-0.0007255534119865473,0.6768229234502827,0.7770487677326369,1,0.00014738417973646171,1
ENSG00000186788,SPATA31D3,Gene Expression,-0.0007255590525951764,0.6767995770110864,0.7770487677326369,2,0.0005181116002366471,1
ENSG00000138813,C4orf17,Gene Expression,-0.0007255594602483777,0.6767978897502556,0.7770487677326369,2,0.0004789088820183323,1
ENSG00000109101,FOXN1,Gene Expression,-0.0007255594602483783,0.6767978897493987,0.7770487677326369,1,0.0005586952921836131,1
ENSG00000170099,SERPINA6,Gene Expression,-0.0007255594602483885,0.6767978897492343,0.7770487677326369,3,0.0007183633230274984,1
ENSG00000122012,SV2C,Gene Expression,-0.000725576079253074,0.6767291056781248,0.7770487677326369,1,7.976442181875509e-05,1
ENSG00000171501,OR1N2,Gene Expression,-0.0007256397481258503,0.6764656127950368,0.7770487677326369,2,0.00035921445570522096,1
ENSG00000175189,INHBC,Gene Expression,-0.0007256397481258511,0.6764656127949111,0.7770487677326369,1,0.00017960722785261048,1
ENSG00000170419,VSTM2A,Gene Expression,-0.0007256400109103134,0.6764645253468572,0.7770487677326369,1,0.00013995604056593112,1
ENSG00000186795,KCNK18,Gene Expression,-0.0007256416087382014,0.67645791326797,0.7770487677326369,2,0.0006187613625372741,1
ENSG00000186895,FGF3,Gene Expression,-0.0007256418076727484,0.6764570900457807,0.7770487677326369,2,0.000556545613019437,1
ENSG00000170054,SERPINA9,Gene Expression,-0.0007256480046872718,0.6764314460129117,0.7770487677326369,1,0.002635538751043009,1
ENSG00000105549,THEG,Gene Expression,-0.0007256480046872799,0.6764314460124504,0.7770487677326369,1,0.0001643166544528393,1
ENSG00000129221,AIPL1,Gene Expression,-0.0007256485331189106,0.6764292593134009,0.7770487677326369,1,0.0006344059996705694,1
ENSG00000166090,IL25,Gene Expression,-0.0007256498978791356,0.6764236118205413,0.7770487677326369,1,0.0003418661366964134,1
ENSG00000205549,C9orf92,Gene Expression,-0.0007256876016390037,0.6762675976620114,0.7770487677326369,1,0.0004236295382415586,1
ENSG00000205097,FRG2,Gene Expression,-0.0007256880983814899,0.676265542287976,0.7770487677326369,1,0.0002463083319282926,1
ENSG00000126856,PRDM7,Gene Expression,-0.0007256880983814941,0.6762655422871641,0.7770487677326369,2,0.0012050022197724359,1
ENSG00000162009,SSTR5,Gene Expression,-0.0007257279869834482,0.6761005028082789,0.7770487677326369,1,0.00020617596568340478,1
ENSG00000215277,RNF212B,Gene Expression,-0.0007257279869834482,0.6761005028082789,0.7770487677326369,1,0.00020617596568340478,1
ENSG00000178233,TMEM151B,Gene Expression,-0.0007257279869834633,0.6761005028077884,0.7770487677326369,1,0.00010191514474036378,1
ENSG00000183571,PGPEP1L,Gene Expression,-0.0007257299701601824,0.6760922978009889,0.7770487677326369,1,8.416332054568914e-05,1
ENSG00000176495,OR5AN1,Gene Expression,-0.0007257299701601824,0.6760922978009889,0.7770487677326369,1,8.416332054568914e-05,1
ENSG00000158428,CATIP,Gene Expression,-0.0007257299701601824,0.6760922978008055,0.7770487677326369,4,0.00033665328218275656,1
ENSG00000118492,ADGB,Gene Expression,-0.000725730417568601,0.6760904467407857,0.7770487677326369,1,0.0020913949859435485,1
ENSG00000144285,SCN1A,Gene Expression,-0.0007257304175686136,0.6760904467407943,0.7770487677326369,3,0.0011552990038243424,1
ENSG00000138472,GUCA1C,Gene Expression,-0.000725736732027742,0.6760643221811884,0.7770487677326369,2,0.005429660843992552,1
ENSG00000143125,PROK1,Gene Expression,-0.000725736732027743,0.6760643221810615,0.7770487677326369,1,0.00015710683670722467,1
ENSG00000186265,BTLA,Gene Expression,-0.0007257402902745839,0.6760496009610673,0.7770487677326369,1,0.00015475118580991691,1
ENSG00000157150,TIMP4,Gene Expression,-0.0007257402902745884,0.6760496009610484,0.7770487677326369,1,0.0001620347042748593,1
ENSG00000198939,ZFP2,Gene Expression,-0.000725740697927789,0.6760479144216397,0.7770487677326369,1,0.00010227120239246063,1
ENSG00000204518,AADACL4,Gene Expression,-0.0007257406979277923,0.6760479144208924,0.7770487677326369,4,0.0004090848095698425,1
ENSG00000144550,CPNE9,Gene Expression,-0.0007257406979277925,0.676047914421014,0.7770487677326369,1,0.000271101419996486,1
ENSG00000039987,BEST2,Gene Expression,-0.0007257470209615792,0.6760217550219774,0.7770487677326369,1,9.096048957203176e-05,1
ENSG00000167634,NLRP7,Gene Expression,-0.0007257470209615797,0.6760217550221583,0.7770487677326369,2,0.0007137758068862488,1
ENSG00000171532,NEUROD2,Gene Expression,-0.0007257470209615824,0.6760217550219025,0.7770487677326369,1,0.0003568879034431244,1
ENSG00000187553,CYP26C1,Gene Expression,-0.0007257475177040723,0.676019699935704,0.7770487677326369,1,0.0003654269066314649,1
ENSG00000141437,SLC25A52,Gene Expression,-0.0007257475177040723,0.676019699935704,0.7770487677326369,1,0.0003654269066314649,1
ENSG00000167360,OR51Q1,Gene Expression,-0.0007257764940677116,0.6758998252428842,0.7770487677326369,2,0.0014226991565621622,1
ENSG00000121377,TAS2R7,Gene Expression,-0.0007257764940677207,0.6758998252425406,0.7770487677326369,1,0.0007113495782810811,1
ENSG00000006377,DLX6,Gene Expression,-0.0007257876736651265,0.6758535776471499,0.7770487677326369,1,0.00020954049038969977,1
ENSG00000182968,SOX1,Gene Expression,-0.0007257880813183359,0.6758518912964555,0.7770487677326369,1,0.0009665714051584618,1
ENSG00000102683,SGCG,Gene Expression,-0.0007258236763321369,0.6757046506507358,0.7770487677326369,2,0.0002900269986551818,1
ENSG00000180264,ADGRD2,Gene Expression,-0.0007258239501435608,0.6757035180636465,0.7770487677326369,1,0.0002469514830624045,1
ENSG00000078549,ADCYAP1R1,Gene Expression,-0.0007258255369444951,0.6756969544711702,0.7770487677326369,1,0.0005367145377546933,1
ENSG00000206072,SERPINB11,Gene Expression,-0.0007258293265331374,0.6756812794381788,0.7770487677326369,2,0.0010625863575749483,1
ENSG00000259823,LYPD8,Gene Expression,-0.0007258293265331399,0.6756812794382296,0.7770487677326369,1,0.00046247087732238616,1
ENSG00000260230,FRRS1L,Gene Expression,-0.0007258293265331399,0.6756812794382296,0.7770487677326369,1,0.00046247087732238616,1
ENSG00000167910,CYP7A1,Gene Expression,-0.0007258354166477829,0.6756560889385691,0.7770487677326369,3,0.001246883239242659,1
ENSG00000185924,RTN4RL1,Gene Expression,-0.0007258354166477846,0.6756560889386231,0.7770487677326369,1,9.107672224540496e-05,1
ENSG00000124701,APOBEC2,Gene Expression,-0.0007258359133902818,0.6756540342817898,0.7770487677326369,1,0.00020176476684429442,1
ENSG00000094755,GABRP,Gene Expression,-0.0007258705773634061,0.6755106610117831,0.7770487677326369,3,0.0003965740915608624,1
ENSG00000128040,SPINK2,Gene Expression,-0.0007258705773634076,0.675510661011838,0.7770487677326369,1,0.0007713771954272221,1
ENSG00000161609,CCDC155,Gene Expression,-0.0007258705773634078,0.6755106610118986,0.7770487677326369,1,0.0001321913638536208,1
ENSG00000198108,CHSY3,Gene Expression,-0.0007258760350871146,0.6754880884545932,0.7770487677326369,2,0.0004599513955852374,1
ENSG00000136697,IL1F10,Gene Expression,-0.0007258760350871146,0.6754880884545932,0.7770487677326369,2,0.0004599513955852374,1
ENSG00000116981,NT5C1A,Gene Expression,-0.0007258760350871211,0.6754880884545663,0.7770487677326369,3,0.000749606032331001,1
ENSG00000079689,SCGN,Gene Expression,-0.0007258760350871217,0.6754880884547477,0.7770487677326369,4,0.0009199027911704748,1
ENSG00000165553,NGB,Gene Expression,-0.0007258764770045452,0.6754862607443547,0.7770487677326369,2,0.0007372633699792001,1
ENSG00000215131,C16orf90,Gene Expression,-0.0007259106746221935,0.6753448298737394,0.7770487677326369,1,0.00026627224935413816,1
ENSG00000175161,CADM2,Gene Expression,-0.0007259242184808836,0.675288819791346,0.7770487677326369,1,0.00022831547397614922,1
ENSG00000171772,SYCE1,Gene Expression,-0.0007259242184808991,0.6752888197906691,0.7770487677326369,5,0.001141577369880746,1
ENSG00000182798,MAGEB17,Gene Expression,-0.0007259309601948174,0.6752609403746932,0.7770487677326369,1,0.0003208661388038269,1
ENSG00000183908,LRRC55,Gene Expression,-0.000725931456937309,0.6752588861832409,0.7770487677326369,2,0.0003844599299897398,1
ENSG00000125998,FAM83C,Gene Expression,-0.0007259314569373099,0.675258886182747,0.7770487677326369,1,0.0005633673531641279,1
ENSG00000159182,PRAC1,Gene Expression,-0.0007259314569373135,0.6752588861831612,0.7770487677326369,2,0.0004825861991949811,1
ENSG00000204644,ZFP57,Gene Expression,-0.0007259314569373179,0.6752588861827751,0.7770487677326369,1,0.000517811561931693,1
ENSG00000160339,FCN2,Gene Expression,-0.0007259356376917057,0.6752415975011922,0.7770487677326369,1,0.00040987751047599736,1
ENSG00000163873,GRIK3,Gene Expression,-0.0007259356376917113,0.6752415975008013,0.7770487677326369,1,0.0027847765059152065,1
ENSG00000180251,SLC9A4,Gene Expression,-0.0007259362892909886,0.6752389029569736,0.7770487677326369,1,0.00015030073835810132,1
ENSG00000133475,GGT2,Gene Expression,-0.0007259362892909908,0.6752389029566577,0.7770487677326369,1,0.00023771251223850227,1
ENSG00000143954,REG3G,Gene Expression,-0.0007259362892909929,0.6752389029568331,0.7770487677326369,1,0.0009050267407887843,1
ENSG00000087495,PHACTR3,Gene Expression,-0.0007259716018714432,0.6750928818367724,0.7770487677326369,1,0.0002798085633503786,1
ENSG00000178965,ERICH3,Gene Expression,-0.0007259720205515754,0.6750911506258266,0.7770487677326369,1,0.00027569880644950413,1
ENSG00000283567,C19orf85,Gene Expression,-0.0007259720205515754,0.6750911506258266,0.7770487677326369,1,0.00027569880644950413,1
ENSG00000162598,C1orf87,Gene Expression,-0.0007260934743293631,0.6745890207636623,0.7770487677326369,1,0.00021681062070476808,1
ENSG00000256574,OR13A1,Gene Expression,-0.0007261847167663158,0.6742118898022275,0.7770487677326369,1,0.00043160430992551265,1
ENSG00000135298,ADGRB3,Gene Expression,-0.0007262833710904983,0.6738042154840562,0.7770487677326369,2,0.00038777940108783963,1
ENSG00000179902,C1orf194,Gene Expression,-0.0007263125357025426,0.6736837154017635,0.7770487677326369,1,0.00039020234930346764,1
ENSG00000167434,CA4,Gene Expression,-0.0007263453429137934,0.6735481751172737,0.7770487677326369,2,0.0006179644154740369,1
ENSG00000272804,KRTAP10-7,Gene Expression,-0.0007263453429137952,0.6735481751171428,0.7770487677326369,1,0.0004892717812710794,1
ENSG00000175018,TEX36,Gene Expression,-0.0007263453429137952,0.6735481751171428,0.7770487677326369,1,0.0004892717812710794,1
ENSG00000136872,ALDOB,Gene Expression,-0.0007263453429137974,0.673548175116826,0.7770487677326369,1,0.00030898220773701847,1
ENSG00000188000,OR7D2,Gene Expression,-0.0007263557583803493,0.6735051466938223,0.7770487677326369,1,0.0003370050921295316,1
ENSG00000130943,PKDREJ,Gene Expression,-0.0007263978083820426,0.6733314403978716,0.7770487677326369,1,0.00010885882881657157,1
ENSG00000156009,MAGEA8,Gene Expression,-0.0007263978083820426,0.6733314403978716,0.7770487677326369,1,0.00010885882881657157,1
ENSG00000187581,COX8C,Gene Expression,-0.0007264217518520383,0.6732325389962086,0.7770487677326369,1,0.0005721167181766233,1
ENSG00000283361,CFAP97D2,Gene Expression,-0.0007264217518520383,0.6732325389962086,0.7770487677326369,1,0.0005721167181766233,1
ENSG00000148942,SLC5A12,Gene Expression,-0.0007264273045740163,0.6732096036122899,0.7770487677326369,2,0.0004720254646139176,1
ENSG00000113073,SLC4A9,Gene Expression,-0.0007264410322624834,0.6731529030321199,0.7770487677326369,1,0.0003418067354355195,1
ENSG00000133863,TEX15,Gene Expression,-0.0007264410322624834,0.6731529030321199,0.7770487677326369,1,0.0003418067354355195,1
ENSG00000159224,GIP,Gene Expression,-0.0007264513019273859,0.6731104866206725,0.7770487677326369,1,0.0005076819768190621,1
ENSG00000188032,C19orf67,Gene Expression,-0.0007264513019273877,0.6731104866205416,0.7770487677326369,2,0.0008121402542228147,1
ENSG00000136696,IL36B,Gene Expression,-0.0007264513019273892,0.6731104866205975,0.7770487677326369,1,0.0005517069003193015,1
ENSG00000120436,GPR31,Gene Expression,-0.0007264513019273916,0.6731104866204021,0.7770487677326369,2,0.0010153639536381242,1
ENSG00000257017,HP,Gene Expression,-0.0007265065144201745,0.6728824623605139,0.7770487677326369,2,0.00045983312851297374,1
ENSG00000283755,CPHXL,Gene Expression,-0.000726509866208031,0.6728686206468771,0.7770487677326369,1,0.00030039491246655804,1
ENSG00000116218,NPHS2,Gene Expression,-0.0007265549890225981,0.6726822899723207,0.7770487677326369,1,0.00022118398477349407,1
ENSG00000126952,NXF5,Gene Expression,-0.0007265549890226028,0.6726822899720546,0.7770487677326369,2,0.0004814052134641367,1
ENSG00000125977,EIF2S2,Gene Expression,-0.0007265928505594798,0.6725259596076808,0.7770487677326369,2,0.0007236751365848147,1
ENSG00000082482,KCNK2,Gene Expression,-0.0007266153608270705,0.6724330213747703,0.7770487677326369,3,0.0009766811815397037,1
ENSG00000204345,CD300LD,Gene Expression,-0.0007266153608270804,0.6724330213746059,0.7770487677326369,1,0.0004896858816535153,1
ENSG00000229676,ZNF492,Gene Expression,-0.0007266391323986871,0.6723348810244183,0.7770487677326369,2,0.00019354822788733453,1
ENSG00000144331,ZNF385B,Gene Expression,-0.0007266391323986882,0.6723348810247226,0.7770487677326369,1,0.00026603458343861595,1
ENSG00000107018,RLN1,Gene Expression,-0.0007266391323986888,0.6723348810247204,0.7770487677326369,3,0.0002903223418310018,1
ENSG00000164334,FAM170A,Gene Expression,-0.0007266459285878423,0.6723068241512393,0.7770487677326369,1,0.0003268043532210024,1
ENSG00000184227,ACOT1,Gene Expression,-0.0007266559256439788,0.6722655538886098,0.7770487677326369,1,0.0004980671773796085,1
ENSG00000250719,P3R3URF,Gene Expression,-0.000726655925643981,0.6722655538879827,0.7770487677326369,1,0.00019867154033474405,1
ENSG00000137090,DMRT1,Gene Expression,-0.0007266559256439816,0.6722655538882273,0.7770487677326369,1,0.0008304483805211507,1
ENSG00000132972,RNF17,Gene Expression,-0.0007266828001233737,0.6721546144438832,0.7770487677326369,1,0.0001410660540536753,1
ENSG00000158525,CPA5,Gene Expression,-0.0007266995042031645,0.6720856626086735,0.7770487677326369,1,0.00031430403971663927,1
ENSG00000206557,TRIM71,Gene Expression,-0.0007266995042031645,0.6720856626086735,0.7770487677326369,1,0.00031430403971663927,1
ENSG00000184486,POU3F2,Gene Expression,-0.0007267001233952109,0.6720831067335471,0.7770487677326369,1,0.001223970958050337,1
ENSG00000188931,CFAP126,Gene Expression,-0.000726700123395211,0.6720831067338555,0.7770487677326369,1,0.0002457053438308438,1
ENSG00000167780,SOAT2,Gene Expression,-0.000726700123395211,0.6720831067338555,0.7770487677326369,1,0.0002457053438308438,1
ENSG00000183888,SRARP,Gene Expression,-0.0007267153848690439,0.6720201122562987,0.7770487677326369,1,0.00013169753791112684,1
ENSG00000155511,GRIA1,Gene Expression,-0.0007267153848690439,0.6720201122562987,0.7770487677326369,1,0.00013169753791112684,1
ENSG00000146383,TAAR6,Gene Expression,-0.000726718252654273,0.6720082752137908,0.7770487677326369,1,0.00013066183055770696,1
ENSG00000182902,SLC25A18,Gene Expression,-0.0007267319372666696,0.6719517918617692,0.7770487677326369,3,0.001042299253150036,1
ENSG00000172497,ACOT12,Gene Expression,-0.0007267400678174252,0.671918233822635,0.7770487677326369,1,0.00032965213053901227,1
ENSG00000196578,OR5AC2,Gene Expression,-0.0007267400678174252,0.671918233822635,0.7770487677326369,1,0.00032965213053901227,1
ENSG00000174325,DIRC1,Gene Expression,-0.0007267400678174314,0.6719182338226714,0.7770487677326369,2,0.0008010612549490988,1
ENSG00000123576,ESX1,Gene Expression,-0.0007267400678174337,0.6719182338224763,0.7770487677326369,1,0.0002935017491911109,1
ENSG00000222014,RAB6C,Gene Expression,-0.0007267400678174339,0.6719182338225375,0.7770487677326369,1,0.0002275232620608954,1
ENSG00000153802,TMPRSS11D,Gene Expression,-0.0007267400678174353,0.6719182338226553,0.7770487677326369,1,0.00012741373411695564,1
